classification,longitude,latitude
B,-122.4632668,37.71792798
B,-122.4874942,37.78376544
B,-122.4234446,37.72807813
B,-122.4766343,37.76167015
B,-122.4453682,37.75769466
B,-122.4027633,37.71535641
B,-122.3944212,37.76098799
B,-122.4767296,37.77851752
B,-122.4710386,37.76008757
B,-122.4406554,37.72652384
B,-122.4293301,37.73673759
B,-122.49877,37.76073612
B,-122.4566012,37.73251519
B,-122.4590958,37.77931244
B,-122.4496775,37.74679639
B,-122.478797,37.74664967
B,-122.4683634,37.74741953
B,-122.4292068,37.74702617
B,-122.4730588,37.75728178
B,-122.4126349,37.71397479
B,-122.5006715,37.74693138
B,-122.4262297,37.75498061
B,-122.4519608,37.7519829
B,-122.3948201,37.78757405
B,-122.440501,37.75497055
B,-122.42368,37.73390687
B,-122.405918,37.73233555
B,-122.4440461,37.71030373
B,-122.4396527,37.72432937
B,-122.3933681,37.74641729
B,-122.4812008,37.75028552
B,-122.4947407,37.73014491
B,-122.4725661,37.73944596
B,-122.4185881,37.79697729
B,-122.4071264,37.74745689
B,-122.426704,37.72822676
B,-122.4389739,37.7323673
B,-122.46954,37.71965058
B,-122.4086121,37.74370715
B,-122.4037243,37.74219386
B,-122.4174067,37.80226742
B,-122.4182107,37.72865087
B,-122.4109905,37.79829981
B,-122.4581607,37.71942481
B,-122.4703521,37.75543747
B,-122.4967591,37.76269157
B,-122.4876105,37.75997845
B,-122.4539563,37.7806899
B,-122.4849891,37.73484354
B,-122.4432771,37.71922766
B,-122.4663955,37.76029191
B,-122.4234655,37.73643221
B,-122.4550106,37.75620459
B,-122.4856763,37.73226
B,-122.4337416,37.74326593
B,-122.4950723,37.77456503
B,-122.4595383,37.72364691
B,-122.4419629,37.70954354
B,-122.4316534,37.74929145
B,-122.4123311,37.71308258
B,-122.4741067,37.75122274
B,-122.4300514,37.73537826
B,-122.4308887,37.74906748
B,-122.3843567,37.72869067
B,-122.4385505,37.77903565
B,-122.4352882,37.79056779
B,-122.4541313,37.73004451
B,-122.4096885,37.73972626
B,-122.4518109,37.76080564
B,-122.4696699,37.71218093
B,-122.4092379,37.74129949
B,-122.4441066,37.71391831
B,-122.4278785,37.80120839
B,-122.4859693,37.73224702
B,-122.4180138,37.73756996
B,-122.4064939,37.80455441
B,-122.4473344,37.7747314
B,-122.3930977,37.73333196
B,-122.4050433,37.76035822
B,-122.43782,37.77945024
B,-122.4323221,37.73103634
B,-122.439248,37.71872806
B,-122.4835931,37.73192585
B,-122.4739766,37.75803889
B,-122.4358653,37.77396249
B,-122.435726,37.74528294
B,-122.4616169,37.74082984
B,-122.4327296,37.76048556
B,-122.4393387,37.71734151
B,-122.493571,37.73730625
B,-122.4406861,37.762749
B,-122.3953324,37.73648919
B,-122.430357,37.73636217
B,-122.4383192,37.78607707
B,-122.4992616,37.77312508
B,-122.4164584,37.77571678
B,-122.4502952,37.76020755
B,-122.4582623,37.72987749
B,-122.4977432,37.73584463
B,-122.4789268,37.74851535
B,-122.423949,37.73124135
B,-122.395309,37.78796357
B,-122.4491668,37.76193458
B,-122.4661861,37.7404872
B,-122.4681979,37.74663805
B,-122.4701957,37.77382794
B,-122.4746253,37.75867907
B,-122.4899593,37.73113179
B,-122.4260673,37.7233407
B,-122.4138776,37.74071464
B,-122.4995565,37.74635682
B,-122.4634269,37.78422975
B,-122.495994,37.74152607
B,-122.4892335,37.78306351
B,-122.4539861,37.72892041
B,-122.4300707,37.72988374
B,-122.4447711,37.75279039
B,-122.4003832,37.75281529
B,-122.4631992,37.76573861
B,-122.4500585,37.74156454
B,-122.5012703,37.7606257
B,-122.4418833,37.78403299
B,-122.481934,37.74027659
B,-122.4713013,37.74261702
B,-122.4483206,37.7346367
B,-122.4005437,37.73547051
B,-122.4239842,37.73491162
B,-122.4497173,37.7400876
B,-122.4273731,37.7903551
B,-122.4623482,37.77916679
B,-122.4327633,37.71877651
B,-122.4178782,37.78230524
B,-122.4077703,37.73404523
B,-122.4269602,37.73431917
B,-122.4056094,37.73859545
B,-122.3950295,37.73568794
B,-122.4864388,37.74319708
B,-122.480413,37.7646735
B,-122.435108,37.73114025
B,-122.4043968,37.72344524
B,-122.4577617,37.74167129
B,-122.4284532,37.76614753
B,-122.4382834,37.74917093
B,-122.4762189,37.73110297
B,-122.4413425,37.79824982
B,-122.433244,37.72894114
B,-122.432379,37.78173163
B,-122.43722,37.72739525
B,-122.5034779,37.75117075
B,-122.4046738,37.75309833
B,-122.4579498,37.73083127
B,-122.4180781,37.80122682
B,-122.4468477,37.76305691
B,-122.4208058,37.79958823
B,-122.5014958,37.77427114
B,-122.4396584,37.71818472
B,-122.4306549,37.73142514
B,-122.4080321,37.80293309
B,-122.3930992,37.7883761
B,-122.4373768,37.71699349
B,-122.40528,37.71956125
B,-122.4698306,37.71847235
B,-122.5010626,37.75252715
B,-122.4369701,37.71003644
B,-122.4271789,37.77825462
B,-122.4173635,37.79925177
B,-122.4512792,37.76849068
B,-122.4465399,37.72694984
B,-122.4341956,37.714957
B,-122.4598244,37.71659257
B,-122.4748309,37.74121441
B,-122.4547778,37.72362387
B,-122.5046698,37.75798032
B,-122.4363953,37.74471465
B,-122.4949366,37.77269884
B,-122.4992222,37.77749457
B,-122.4864133,37.75815944
B,-122.4063041,37.73632766
B,-122.449624,37.73306139
B,-122.4434806,37.71907626
B,-122.4069369,37.74536794
B,-122.4312484,37.77613893
B,-122.4948718,37.74593961
B,-122.4351919,37.77340973
B,-122.5074372,37.77712103
B,-122.4383688,37.76189552
B,-122.4261138,37.7261854
B,-122.4334827,37.74005479
B,-122.4344531,37.71605775
B,-122.4840255,37.7445516
B,-122.4504308,37.73959591
B,-122.4733106,37.7768059
B,-122.4648431,37.77409556
B,-122.4293956,37.7572421
B,-122.3893702,37.74508598
B,-122.4442463,37.79848951
B,-122.3949737,37.74726112
B,-122.4335496,37.77361472
B,-122.5060106,37.75667328
B,-122.4428976,37.74913023
B,-122.4164299,37.71092888
B,-122.5031891,37.73684805
B,-122.3937669,37.75760747
B,-122.4404334,37.76180189
B,-122.4414714,37.71383985
B,-122.4368706,37.7297365
B,-122.406403,37.73088582
B,-122.489222,37.77795162
B,-122.3895747,37.7171364
B,-122.4060981,37.73330867
B,-122.4166131,37.73710374
B,-122.4847676,37.78073297
B,-122.3907251,37.72474786
B,-122.4551693,37.74629891
B,-122.4418131,37.7110265
B,-122.4239568,37.79290717
B,-122.4049474,37.7309268
B,-122.4919899,37.73198141
B,-122.4894452,37.77607004
B,-122.4528123,37.71839948
B,-122.4072387,37.71276972
B,-122.391982,37.74530805
B,-122.3923272,37.73760589
B,-122.4231856,37.72786941
B,-122.4547209,37.73370262
B,-122.4029268,37.72337091
B,-122.4230734,37.73771377
B,-122.4801895,37.73378431
B,-122.4096806,37.73470303
B,-122.4027545,37.73648944
B,-122.4939985,37.73850004
B,-122.4254554,37.75100563
B,-122.5028761,37.76305116
B,-122.4797927,37.74037147
B,-122.4282378,37.73215212
B,-122.4413053,37.78394776
B,-122.4426791,37.78148347
B,-122.4191384,37.79970879
B,-122.4554966,37.74316376
B,-122.4821387,37.78400802
B,-122.437232,37.7575308
B,-122.4032554,37.72505829
B,-122.3736762,37.73428359
B,-122.5087915,37.77611274
B,-122.4933869,37.78097688
B,-122.4557726,37.77556473
B,-122.3977273,37.79129398
B,-122.4338213,37.79165719
B,-122.4950828,37.73113681
B,-122.4086066,37.77040502
B,-122.4606305,37.74380503
B,-122.40348,37.76086886
B,-122.4553405,37.74126769
B,-122.463018,37.74105457
B,-122.4775354,37.73262033
B,-122.4684247,37.71159987
B,-122.4011981,37.72371367
B,-122.4929993,37.74477857
B,-122.4008845,37.72169627
B,-122.4345772,37.73859827
B,-122.4729476,37.75002591
B,-122.4762548,37.74115037
B,-122.4884484,37.74123519
B,-122.4172312,37.80133478
B,-122.4724142,37.78319642
B,-122.4394084,37.75338668
B,-122.4384452,37.73418554
B,-122.4588716,37.72443137
B,-122.4706443,37.77505632
B,-122.4593711,37.75353096
B,-122.3963799,37.78881686
B,-122.4455948,37.75064408
B,-122.4054097,37.76416001
B,-122.4634809,37.71370199
B,-122.4314919,37.70950037
B,-122.390593,37.72907703
B,-122.4600064,37.736299
B,-122.500889,37.75004131
B,-122.4127043,37.73861942
B,-122.3964072,37.74561561
B,-122.4829325,37.75457558
B,-122.4017855,37.73299758
B,-122.4238751,37.74305726
B,-122.5074476,37.75162126
B,-122.5062732,37.76040461
B,-122.4310868,37.7330141
B,-122.4640433,37.77784953
B,-122.4505139,37.73984977
B,-122.4499016,37.76313447
B,-122.4833969,37.7458242
B,-122.4388859,37.78889459
B,-122.4201903,37.73074705
B,-122.4316019,37.74875786
B,-122.4132589,37.73705431
B,-122.4049075,37.74801563
B,-122.4748485,37.78247065
B,-122.4138999,37.8071695
B,-122.4305315,37.79207415
B,-122.4298489,37.7168462
B,-122.411997,37.76121471
B,-122.4576941,37.76463259
B,-122.4117962,37.71192844
B,-122.4269132,37.7188119
B,-122.4626275,37.71790901
B,-122.4948577,37.7534255
B,-122.4168461,37.72879295
B,-122.4053439,37.71182208
B,-122.4824591,37.74773569
B,-122.4407388,37.72491056
B,-122.3960707,37.76131595
B,-122.414205,37.73057143
B,-122.4707069,37.73765587
B,-122.4519572,37.78470253
B,-122.461654,37.72978366
B,-122.4074789,37.74554023
B,-122.4364774,37.74550756
B,-122.462246,37.72056687
B,-122.4183874,37.73399123
B,-122.4568048,37.72002743
B,-122.4548071,37.77562837
B,-122.4316882,37.77831749
B,-122.3994863,37.74010698
B,-122.4458045,37.78953466
B,-122.450655,37.7351503
B,-122.458129,37.75170668
B,-122.4841791,37.75701274
B,-122.4515381,37.76782316
B,-122.4992582,37.76258116
B,-122.5045164,37.74551541
B,-122.4123125,37.79929946
B,-122.4214259,37.72848925
B,-122.4040399,37.73646462
B,-122.479807,37.77650993
B,-122.4087673,37.7314654
B,-122.4357859,37.71669455
B,-122.4920233,37.7299922
B,-122.4346251,37.73067949
B,-122.4990763,37.73952015
B,-122.4226674,37.73420887
B,-122.4192869,37.7439781
B,-122.4405109,37.7241787
B,-122.4216941,37.79563562
B,-122.435986,37.72309763
B,-122.4388732,37.73614552
B,-122.4188983,37.73878701
B,-122.4752999,37.75798408
B,-122.4131642,37.79610366
B,-122.4277284,37.77818451
B,-122.4156817,37.71182428
B,-122.4109336,37.73980147
B,-122.4826972,37.7614447
B,-122.4739979,37.72303531
B,-122.4329281,37.79836563
B,-122.3969721,37.73526296
B,-122.4125733,37.79810105
B,-122.4301095,37.72984473
B,-122.4339477,37.80062857
B,-122.4184883,37.79926561
B,-122.5050472,37.74798572
B,-122.4027501,37.7566396
B,-122.3942165,37.71981759
B,-122.4322549,37.79781388
B,-122.4276979,37.7468481
B,-122.3952585,37.73011717
B,-122.4857424,37.77436746
B,-122.4341192,37.73901646
B,-122.4085793,37.74569941
B,-122.4374186,37.70853976
B,-122.4996755,37.75321277
B,-122.4375871,37.76719691
B,-122.4685363,37.76019798
B,-122.4255504,37.79802805
B,-122.4533184,37.78249271
B,-122.394555,37.72282268
B,-122.4324412,37.73494793
B,-122.4348718,37.71001085
B,-122.4576156,37.72416621
B,-122.4078878,37.70921501
B,-122.4072685,37.80445908
B,-122.4277529,37.8005865
B,-122.4291476,37.73656087
B,-122.3984661,37.7524633
B,-122.43822,37.7967363
B,-122.3938281,37.78780054
B,-122.4419951,37.73400483
B,-122.4310558,37.75709753
B,-122.4015694,37.72837163
B,-122.437296,37.79494256
B,-122.4487,37.73970375
B,-122.4086509,37.71206848
B,-122.4539883,37.72904149
B,-122.404112,37.75060296
B,-122.4394535,37.76195551
B,-122.4584923,37.7182271
B,-122.4729256,37.78190903
B,-122.4683073,37.75087974
B,-122.4398556,37.79089622
B,-122.4050233,37.74373459
B,-122.4455247,37.75859342
B,-122.4837638,37.74081703
B,-122.3995512,37.75421564
B,-122.4952532,37.77705164
B,-122.4265061,37.75013828
B,-122.4373653,37.78970806
B,-122.5078613,37.7804626
B,-122.4719154,37.77625085
B,-122.4368029,37.71025354
B,-122.4529265,37.71105379
B,-122.5056679,37.73704883
B,-122.3824826,37.73054844
B,-122.4506636,37.75811746
B,-122.4958396,37.7546269
B,-122.4924726,37.76288082
B,-122.4476872,37.73427788
B,-122.3982852,37.76075517
B,-122.4272109,37.78685019
B,-122.4785364,37.73793239
B,-122.4402341,37.72340715
B,-122.4007382,37.73766743
B,-122.4390279,37.78088524
B,-122.4017568,37.71791259
B,-122.4360066,37.76568971
B,-122.4534064,37.75119542
B,-122.4657056,37.78603187
B,-122.4187354,37.7390402
B,-122.4740583,37.73384934
B,-122.4311938,37.79259146
B,-122.4308429,37.79083323
B,-122.3904645,37.75053852
B,-122.3885743,37.74494823
B,-122.4700066,37.74018061
B,-122.4609745,37.72938696
B,-122.4942051,37.74410354
B,-122.4388036,37.75904545
B,-122.3926894,37.74998219
B,-122.4352932,37.77946778
B,-122.4687828,37.75176217
B,-122.4470828,37.73680669
B,-122.4694627,37.71396897
B,-122.4192079,37.72576386
B,-122.4378431,37.79487287
B,-122.4256133,37.73287941
B,-122.4722809,37.76194398
B,-122.4823513,37.77701696
B,-122.4849462,37.75261566
B,-122.4955626,37.73532071
B,-122.502015,37.74562521
B,-122.4342835,37.70863335
B,-122.4530244,37.74156636
B,-122.4320605,37.71001315
B,-122.4707082,37.71668273
B,-122.4663283,37.78475733
B,-122.4202173,37.74760495
B,-122.489713,37.7748099
B,-122.4417854,37.76269214
B,-122.4947764,37.74968698
B,-122.4544348,37.72184661
B,-122.4885287,37.73113257
B,-122.4384468,37.71094772
B,-122.4257187,37.75340142
B,-122.4505496,37.76390003
B,-122.4775313,37.77474234
B,-122.4033271,37.76301956
B,-122.4923372,37.74043898
B,-122.4103707,37.79464708
B,-122.4046235,37.7193797
B,-122.425776,37.79358303
B,-122.4612722,37.73001212
B,-122.4232669,37.78114343
B,-122.4977268,37.74581329
B,-122.4540877,37.72063875
B,-122.4086821,37.802408
B,-122.3869774,37.72577135
B,-122.3978918,37.76683477
B,-122.4607967,37.72910976
B,-122.5002844,37.73635086
B,-122.4659434,37.71967703
B,-122.3722196,37.73471689
B,-122.4382363,37.72146828
B,-122.4856435,37.76255966
B,-122.4899285,37.76237077
B,-122.4456894,37.78894971
B,-122.4695269,37.71788633
B,-122.4195078,37.79317187
B,-122.3952871,37.7860999
B,-122.480421,37.75967052
B,-122.4885043,37.77299252
B,-122.4099539,37.71141436
B,-122.4157646,37.72710881
B,-122.4693765,37.74145243
B,-122.4401467,37.71714545
B,-122.4462092,37.78918559
B,-122.4156106,37.79056786
B,-122.5001985,37.76067304
B,-122.4688996,37.71548042
B,-122.443608,37.72251808
B,-122.4258206,37.74293924
B,-122.450909,37.74288379
B,-122.445475,37.78548537
B,-122.4417192,37.78003756
B,-122.43303,37.74253606
B,-122.394423,37.73691981
B,-122.4843588,37.77505456
B,-122.3990298,37.73458412
B,-122.4265068,37.7256663
B,-122.41526,37.7473972
B,-122.4619009,37.77794621
B,-122.4539822,37.72870212
B,-122.4969421,37.73464491
B,-122.4450741,37.71829035
B,-122.4655642,37.75346646
B,-122.4170268,37.80040586
B,-122.4586769,37.74271076
B,-122.4608036,37.73499983
B,-122.4234528,37.73246807
B,-122.4100241,37.80605871
B,-122.4883615,37.73999286
B,-122.4166007,37.74044283
B,-122.3897356,37.75631248
B,-122.4208722,37.72890698
B,-122.444753,37.7576566
B,-122.454023,37.72960832
B,-122.4593235,37.72606619
B,-122.5065877,37.77528692
B,-122.4218647,37.73657447
B,-122.4800815,37.73481457
B,-122.4508836,37.75124706
B,-122.4391851,37.73899658
B,-122.4145355,37.79638131
B,-122.4371649,37.71876559
B,-122.5057808,37.77407476
B,-122.4964637,37.77890586
B,-122.4815608,37.78589707
B,-122.4470715,37.71694391
B,-122.4421016,37.80197587
B,-122.4658647,37.75781971
B,-122.3870918,37.73087298
B,-122.4301497,37.72992722
B,-122.4438656,37.78825871
B,-122.4753508,37.75366191
B,-122.4332657,37.74004454
B,-122.4084694,37.71360375
B,-122.441652,37.73535773
B,-122.4951578,37.76027045
B,-122.3993516,37.75201165
B,-122.4110354,37.76127253
B,-122.4684264,37.75498152
B,-122.4491021,37.78054492
B,-122.4938075,37.74099889
B,-122.476517,37.78550535
B,-122.472496,37.73135617
B,-122.4511131,37.72882351
B,-122.4183466,37.80692914
B,-122.3936819,37.7601782
B,-122.4327758,37.78998951
B,-122.4037127,37.7531555
B,-122.4179506,37.74063472
B,-122.4343822,37.79722458
B,-122.4558703,37.72880711
B,-122.4534672,37.72914363
B,-122.4003777,37.71458534
B,-122.4052477,37.73163367
B,-122.496524,37.74400134
B,-122.5037371,37.75490624
B,-122.4666891,37.75093973
B,-122.4949875,37.75528892
B,-122.4167168,37.79604465
B,-122.446181,37.71558078
B,-122.4091738,37.74239086
B,-122.4410153,37.75414887
B,-122.4634127,37.73077485
B,-122.4333561,37.72611063
B,-122.394941,37.78582463
B,-122.4439049,37.76195945
B,-122.4589907,37.71110759
B,-122.4269897,37.77731433
B,-122.4119558,37.76079024
B,-122.4159049,37.73762064
B,-122.4311576,37.71800843
B,-122.4282594,37.73349609
B,-122.436539,37.75380868
B,-122.4403235,37.77912572
B,-122.438384,37.71281733
B,-122.4560467,37.71377857
B,-122.4531205,37.71763333
B,-122.4070844,37.73498679
B,-122.4176353,37.74508212
B,-122.4081263,37.73448111
B,-122.4216169,37.77034291
B,-122.4045548,37.73458013
B,-122.4164857,37.77573855
B,-122.4476305,37.71283294
B,-122.4217646,37.74266868
B,-122.4199593,37.74158367
B,-122.4722049,37.77685624
B,-122.4184757,37.79084599
B,-122.4510872,37.76411862
B,-122.460813,37.73173271
B,-122.4633062,37.74276241
B,-122.4863313,37.75193089
B,-122.4051648,37.80061904
B,-122.497882,37.77381217
B,-122.3993593,37.76998943
B,-122.3953411,37.73554965
B,-122.4458737,37.75218139
B,-122.4688614,37.74147494
B,-122.4337312,37.72607425
B,-122.4516024,37.73379571
B,-122.459292,37.74428572
B,-122.4337958,37.75613354
B,-122.4153263,37.72590731
B,-122.4032302,37.7514405
B,-122.4854753,37.77562694
B,-122.4268295,37.75333333
B,-122.4157692,37.7279946
B,-122.5034502,37.74056968
B,-122.4028154,37.74355694
B,-122.4019311,37.72539498
B,-122.3935912,37.78659505
B,-122.4057031,37.73641238
B,-122.4166983,37.73615134
B,-122.4145042,37.73712504
B,-122.4869465,37.77618364
B,-122.46419,37.73113026
B,-122.4437093,37.72909245
B,-122.3945427,37.76226584
B,-122.5035513,37.77292871
B,-122.4185448,37.70958158
B,-122.494142,37.73911277
B,-122.4903824,37.77415537
B,-122.4976111,37.77989886
B,-122.4561326,37.72252227
B,-122.4380257,37.73640953
B,-122.4142871,37.72882545
B,-122.494592,37.74346711
B,-122.4090825,37.7140215
B,-122.397389,37.71971406
B,-122.4096095,37.7480701
B,-122.4090744,37.7317815
B,-122.503087,37.74557816
B,-122.4806682,37.78345128
B,-122.4377575,37.76659353
B,-122.4071185,37.72294613
B,-122.4024065,37.71951934
B,-122.434257,37.73183343
B,-122.4661252,37.76154991
B,-122.4464047,37.79856664
B,-122.4447854,37.7788999
B,-122.4737046,37.72302635
B,-122.4393994,37.75709801
B,-122.4341936,37.79629341
B,-122.4955256,37.75526395
B,-122.496287,37.77638133
B,-122.4536394,37.78763501
B,-122.4335265,37.71632039
B,-122.4602146,37.72243507
B,-122.4292169,37.73532877
B,-122.4582357,37.7248215
B,-122.3831494,37.73742592
B,-122.4574075,37.73226
B,-122.4505865,37.74097256
B,-122.3819295,37.75273783
B,-122.4143221,37.80091008
B,-122.4412742,37.78379281
B,-122.4441462,37.71316542
B,-122.4040398,37.75998019
B,-122.4389889,37.78121743
B,-122.48427,37.77381018
B,-122.3817394,37.72846536
B,-122.4652838,37.71383556
B,-122.3860293,37.72995495
B,-122.5069903,37.77588605
B,-122.4618537,37.7346811
B,-122.4034768,37.76429312
B,-122.4626157,37.71685047
B,-122.42069,37.72670797
B,-122.449089,37.73800758
B,-122.4318035,37.7089633
B,-122.4712726,37.7507224
B,-122.4309746,37.77203406
B,-122.4399748,37.74258193
B,-122.5059599,37.76104059
B,-122.427784,37.79517206
B,-122.4222602,37.74190228
B,-122.4727739,37.7475392
B,-122.4685844,37.71425574
B,-122.4293645,37.78084506
B,-122.4826637,37.77637966
B,-122.3712458,37.73384889
B,-122.4048875,37.76207009
B,-122.4621281,37.76578992
B,-122.5007484,37.75316537
B,-122.4106171,37.73108872
B,-122.4630035,37.71792972
B,-122.492529,37.7380641
B,-122.4152505,37.7379999
B,-122.507997,37.75471741
B,-122.4235012,37.73454456
B,-122.4052955,37.79900859
B,-122.4441039,37.70882563
B,-122.4076096,37.71742776
B,-122.4461656,37.79128856
B,-122.4700693,37.75443993
B,-122.4723309,37.75973268
B,-122.4430713,37.78193789
B,-122.5000954,37.74384387
B,-122.3708697,37.73426555
B,-122.4323538,37.7927457
B,-122.4604387,37.7323858
B,-122.4610321,37.71137382
B,-122.4371696,37.72647323
B,-122.4424675,37.71801125
B,-122.4506457,37.72123223
B,-122.4644726,37.72763328
B,-122.4059084,37.73057213
B,-122.4106269,37.79370845
B,-122.4321782,37.79186546
B,-122.4119866,37.74422363
B,-122.3953845,37.72140115
B,-122.4348988,37.75445746
B,-122.4420898,37.71925724
B,-122.4285223,37.7195789
B,-122.4455498,37.75018479
B,-122.4258374,37.75500289
B,-122.4666113,37.70823251
B,-122.4250655,37.79840942
B,-122.4187736,37.73433508
B,-122.3917937,37.74551896
B,-122.4052518,37.79996989
B,-122.5006286,37.74630965
B,-122.4697506,37.74705253
B,-122.4279927,37.7361294
B,-122.4872116,37.7593711
B,-122.4435161,37.78018456
B,-122.3903753,37.74967009
B,-122.4374285,37.74787181
B,-122.3968835,37.79604954
B,-122.4814935,37.75962326
B,-122.4629329,37.74155063
B,-122.4086849,37.79209647
B,-122.3918907,37.73365748
B,-122.4554655,37.73135579
B,-122.3960049,37.78694139
B,-122.4390503,37.76150186
B,-122.4747009,37.73935208
B,-122.446773,37.73957953
B,-122.4713206,37.71787433
B,-122.4182209,37.79516108
B,-122.4555084,37.77920905
B,-122.4702154,37.75858492
B,-122.4917119,37.73724844
B,-122.4509182,37.76328754
B,-122.4711618,37.75371278
B,-122.4175263,37.74048751
B,-122.4914782,37.73769813
B,-122.4350296,37.72546597
B,-122.4612127,37.73494079
B,-122.4438443,37.71730815
B,-122.4157441,37.74080367
B,-122.4031937,37.76473841
B,-122.4785695,37.7485311
B,-122.4347644,37.71516605
B,-122.4335413,37.70998335
B,-122.4723768,37.77435369
B,-122.4179824,37.79397454
B,-122.426982,37.74715907
B,-122.4939289,37.74785268
B,-122.4605676,37.71010938
B,-122.4785068,37.75788424
B,-122.4541111,37.76349348
B,-122.4060471,37.76326632
B,-122.3994552,37.7532955
B,-122.4569236,37.78721809
B,-122.4046673,37.72233778
B,-122.4468142,37.73233168
B,-122.4111203,37.76556316
B,-122.403993,37.7176435
B,-122.4271823,37.72857941
B,-122.4726508,37.77807999
B,-122.4802984,37.73114768
B,-122.4607476,37.78684534
B,-122.3982754,37.73151582
B,-122.4405868,37.79169774
B,-122.4688884,37.75080096
B,-122.4102158,37.79466669
B,-122.4931433,37.76222895
B,-122.4988738,37.7519995
B,-122.4190536,37.70986379
B,-122.415398,37.73638855
B,-122.4151749,37.76402907
B,-122.4488646,37.73355889
B,-122.4708404,37.74139313
B,-122.3967268,37.71810176
B,-122.4409844,37.78799282
B,-122.4498661,37.7521619
B,-122.5067612,37.76224938
B,-122.4376327,37.71665465
B,-122.4387639,37.76226552
B,-122.4436229,37.77871789
B,-122.4540746,37.71879141
B,-122.4229832,37.72433835
B,-122.400742,37.73536403
B,-122.4252748,37.74216859
B,-122.4126139,37.7961729
B,-122.470769,37.74700393
B,-122.4824476,37.7324026
B,-122.4335976,37.77106237
B,-122.4676621,37.7834205
B,-122.471627,37.71846034
B,-122.443908,37.78568478
B,-122.4428797,37.7796545
B,-122.4014691,37.73168106
B,-122.4245494,37.8042118
B,-122.448104,37.73306758
B,-122.4394648,37.70982887
B,-122.4732724,37.72588974
B,-122.4145947,37.71271234
B,-122.3900628,37.72027317
B,-122.4478915,37.7800785
B,-122.4370553,37.72363778
B,-122.4429224,37.71296747
B,-122.4767079,37.74237716
B,-122.4324036,37.75710273
B,-122.4712577,37.74199807
B,-122.5002332,37.74071302
B,-122.3731553,37.73485432
B,-122.4189426,37.7452154
B,-122.4765247,37.75049177
B,-122.3898839,37.71731527
B,-122.3965085,37.78664488
B,-122.4207371,37.79088034
B,-122.4727986,37.77495814
B,-122.424706,37.79941116
B,-122.4794594,37.78161484
B,-122.5003314,37.77307612
B,-122.4446058,37.71973037
B,-122.4643434,37.71006793
B,-122.4259661,37.73854932
B,-122.4653162,37.71671397
B,-122.4372511,37.79749698
B,-122.4098506,37.7474343
B,-122.4526225,37.73515182
B,-122.4355283,37.74277681
B,-122.4175064,37.73775557
B,-122.3873193,37.74108498
B,-122.465009,37.71611672
B,-122.4648434,37.77905474
B,-122.3902316,37.72320188
B,-122.4745385,37.75743739
B,-122.4647595,37.7096327
B,-122.3893455,37.72837064
B,-122.4223001,37.73515853
B,-122.5001184,37.75443147
B,-122.502406,37.75121921
B,-122.4432243,37.8047048
B,-122.4847968,37.73229893
B,-122.4348678,37.7389174
B,-122.478023,37.75604091
B,-122.4541598,37.74141129
B,-122.3957451,37.73798675
B,-122.4268724,37.79344351
B,-122.4146376,37.73796544
B,-122.4953242,37.74218065
B,-122.4767964,37.74362089
B,-122.4428463,37.78321884
B,-122.5066303,37.76038882
B,-122.4003722,37.73267393
B,-122.3872595,37.73494342
B,-122.4143375,37.71144499
B,-122.4807582,37.78469184
B,-122.4190191,37.79353545
B,-122.4628733,37.76106945
B,-122.4504473,37.76827953
B,-122.5009129,37.76064149
B,-122.4683261,37.71789434
B,-122.4499823,37.75956074
B,-122.4183128,37.73923205
B,-122.4548841,37.74623189
B,-122.4392311,37.72462375
B,-122.5057412,37.75793333
B,-122.4095129,37.7910158
B,-122.5007806,37.75877433
B,-122.4776052,37.73984633
B,-122.4155316,37.73718338
B,-122.4626233,37.71756579
B,-122.4409702,37.78510261
B,-122.4598334,37.71744365
B,-122.4138563,37.79857361
B,-122.4630466,37.73392924
B,-122.4616065,37.72911531
B,-122.4854267,37.73291206
B,-122.3918072,37.75430081
B,-122.4540794,37.71941289
B,-122.500488,37.74943666
B,-122.4622212,37.73521729
B,-122.4009404,37.71401911
B,-122.4138372,37.80686021
B,-122.3944113,37.74574142
B,-122.401256,37.71937912
B,-122.4790806,37.76097908
B,-122.4599597,37.73737718
B,-122.4924124,37.73639032
B,-122.4362153,37.79794746
B,-122.4366358,37.75489046
B,-122.4003178,37.75464269
B,-122.4715823,37.77812842
B,-122.5024823,37.75745238
B,-122.4203661,37.79741331
B,-122.4454977,37.76140745
B,-122.3944371,37.78567422
B,-122.4596663,37.71058948
B,-122.4145894,37.70905534
B,-122.4996718,37.77875911
B,-122.4831975,37.77385912
B,-122.4127172,37.71221818
B,-122.4446961,37.72075878
B,-122.4609779,37.75467003
B,-122.4689345,37.75562034
B,-122.4662328,37.75281506
B,-122.4082152,37.7115286
B,-122.4588611,37.70941698
B,-122.4955705,37.75339404
B,-122.469153,37.76390766
B,-122.4693015,37.71292828
B,-122.4057075,37.71970757
B,-122.4029008,37.71983268
B,-122.4700498,37.74080087
B,-122.4645104,37.70963682
B,-122.4316343,37.72458379
B,-122.4290178,37.79014712
B,-122.4653207,37.76533726
B,-122.4410043,37.75427923
B,-122.4610559,37.74067151
B,-122.3908557,37.7235561
B,-122.4148563,37.70868343
B,-122.4707478,37.78136248
B,-122.4495688,37.77476601
B,-122.4257466,37.75018353
B,-122.4425384,37.71854781
